Entity,Year,Country code,Total population (Gapminder),Life Expectancy (at birth) World Bank data,Health Expenditure and Financing (per capita)
Argentina,1949,ARG,16737000,,
Argentina,1950,ARG,17150335,,
Argentina,1951,ARG,17506378,,
Argentina,1952,ARG,17865382,,
Argentina,1953,ARG,18223955,,
Argentina,1954,ARG,18579614,,
Argentina,1955,ARG,18930778,,
Argentina,1956,ARG,19276813,,
Argentina,1957,ARG,19617988,,
Argentina,1958,ARG,19955368,,
Argentina,1959,ARG,20290620,,
Argentina,1960,ARG,20625451,65.21553659,
Argentina,1961,ARG,20961000,65.3385122,
Argentina,1962,ARG,21297317,65.43260976,
Argentina,1963,ARG,21633126,65.50939024,
Argentina,1964,ARG,21966478,65.58241463,
Argentina,1965,ARG,22296628,65.66868293,
Argentina,1966,ARG,22622012,65.7822439,
Argentina,1967,ARG,22944941,65.93002439,
Argentina,1968,ARG,23273148,66.1134878,
Argentina,1969,ARG,23616971,66.33509756,
Argentina,1970,ARG,23983358,66.59082927,
Argentina,1971,ARG,24376109,66.87312195,
Argentina,1972,ARG,24791983,67.16795122,
Argentina,1973,ARG,25222223,67.46531707,
Argentina,1974,ARG,25654154,67.75865854,
Argentina,1975,ARG,26078731,68.04795122,
Argentina,1976,ARG,26492716,68.33670732,
Argentina,1977,ARG,26899177,68.62943902,
Argentina,1978,ARG,27303001,68.92663415,
Argentina,1979,ARG,27711808,69.22431707,
Argentina,1980,ARG,28131040,69.5144878,
Argentina,1981,ARG,28561561,69.78665854,
Argentina,1982,ARG,29001060,70.03531707,
Argentina,1983,ARG,29447973,70.257,
Argentina,1984,ARG,29899743,70.45419512,
Argentina,1985,ARG,30354240,70.63139024,
Argentina,1986,ARG,30810984,70.79907317,
Argentina,1987,ARG,31269799,70.9677561,
Argentina,1988,ARG,31729130,71.14590244,
Argentina,1989,ARG,32187173,71.33753659,
Argentina,1990,ARG,32642442,71.54365854,
Argentina,1991,ARG,33093579,71.76329268,
Argentina,1992,ARG,33540023,71.98895122,
Argentina,1993,ARG,33982035,72.21565854,
Argentina,1994,ARG,34420352,72.44139024,
Argentina,1995,ARG,34855160,72.66460976,
Argentina,1996,ARG,35287113,72.88531707,
Argentina,1997,ARG,35714929,73.10397561,
Argentina,1998,ARG,36134642,73.32007317,
Argentina,1999,ARG,36541029,73.53412195,
Argentina,2000,ARG,36930709,73.74565854,
Argentina,2001,ARG,37302116,73.95368293,
Argentina,2002,ARG,37657340,74.15878049,
Argentina,2003,ARG,38001251,74.35995122,
Argentina,2004,ARG,38340778,74.55773171,
Argentina,2005,ARG,38681174,74.75165854,
Argentina,2006,ARG,39023850,74.94121951,
Argentina,2007,ARG,39368066,75.12690244,
Argentina,2008,ARG,39714298,75.30819512,
Argentina,2009,ARG,40062470,75.48709756,
Argentina,2010,ARG,40412376,75.66356098,
Argentina,2011,ARG,40764561,75.83860976,
Argentina,2012,ARG,41118986,76.01268293,
Argentina,2013,ARG,41473982,76.18729268,
Armenia,1800,ARM,413326,,
Armenia,1820,ARM,413326,,
Armenia,1950,ARM,1353506,,
Armenia,1951,ARM,1382982,,
Armenia,1952,ARM,1419913,,
Armenia,1953,ARM,1463017,,
Armenia,1954,ARM,1511188,,
Armenia,1955,ARM,1563508,,
Armenia,1956,ARM,1619242,,
Armenia,1957,ARM,1677837,,
Armenia,1958,ARM,1738902,,
Armenia,1959,ARM,1802171,,
Armenia,1960,ARM,1867396,65.86346341,
Armenia,1961,ARM,1934239,66.28439024,
Armenia,1962,ARM,2002170,66.70985366,
Armenia,1963,ARM,2070427,67.13785366,
Armenia,1964,ARM,2138133,67.56541463,
Armenia,1965,ARM,2204650,67.99153659,
Armenia,1966,ARM,2269475,68.41473171,
Armenia,1967,ARM,2332624,68.8304878,
Armenia,1968,ARM,2394635,69.22926829,
Armenia,1969,ARM,2456370,69.60004878,
Armenia,1970,ARM,2518408,69.92426829,
Armenia,1971,ARM,2580894,70.18287805,
Armenia,1972,ARM,2643464,70.36734146,
Armenia,1973,ARM,2705584,70.47965854,
Armenia,1974,ARM,2766495,70.52634146,
Armenia,1975,ARM,2825650,70.53192683,
Armenia,1976,ARM,2882831,70.52941463,
Armenia,1977,ARM,2938181,70.54290244,
Armenia,1978,ARM,2991954,70.58297561,
Armenia,1979,ARM,3044564,70.64126829,
Armenia,1980,ARM,3096298,70.68453659,
Armenia,1981,ARM,3145885,70.66160976,
Armenia,1982,ARM,3192877,70.5355122,
Armenia,1983,ARM,3239212,70.29014634,
Armenia,1984,ARM,3287588,69.93568293,
Armenia,1985,ARM,3339147,69.5,
Armenia,1986,ARM,3396511,69.02429268,
Armenia,1987,ARM,3457054,68.56756098,
Armenia,1988,ARM,3510439,68.18209756,
Armenia,1989,ARM,3542720,67.8995122,
Armenia,1990,ARM,3544695,67.74780488,
Armenia,1991,ARM,3512051,67.73829268,
Armenia,1992,ARM,3449940,67.85334146,
Armenia,1993,ARM,3370373,68.06956098,
Armenia,1994,ARM,3290540,68.37665854,
Armenia,1995,ARM,3223173,68.76356098,
Armenia,1996,ARM,3172185,69.21685366,
Armenia,1997,ARM,3134836,69.71641463,
Armenia,1998,ARM,3109101,70.24021951,
Armenia,1999,ARM,3090624,70.76709756,
Armenia,2000,ARM,3076098,71.27653659,
Armenia,2001,ARM,3065810,71.75565854,
Armenia,2002,ARM,3061067,72.2022439,
Armenia,2003,ARM,3060554,72.61097561,
Armenia,2004,ARM,3062612,72.97492683,
Armenia,2005,ARM,3065954,73.28856098,
Armenia,2006,ARM,3069844,73.54982927,
Armenia,2007,ARM,3074181,73.76463415,
Armenia,2008,ARM,3079087,73.94387805,
Armenia,2009,ARM,3084979,74.09304878,
Armenia,2010,ARM,3092072,74.21965854,
Armenia,2011,ARM,3100236,74.33219512,
Armenia,2012,ARM,3108972,74.43721951,
Armenia,2013,ARM,3117722,74.5407561,
Aruba,1800,ABW,19286,,
Aruba,1820,ABW,19286,,
Aruba,1950,ABW,38066,,
Aruba,1951,ABW,38263,,
Aruba,1952,ABW,38966,,
Aruba,1953,ABW,40151,,
Aruba,1954,ABW,41765,,
Aruba,1955,ABW,43729,,
Aruba,1956,ABW,45935,,
Aruba,1957,ABW,48244,,
Aruba,1958,ABW,50500,,
Aruba,1959,ABW,52536,,
Aruba,1960,ABW,54209,65.56936585,
Aruba,1961,ABW,55436,65.98802439,
Aruba,1962,ABW,56227,66.36553659,
Aruba,1963,ABW,56698,66.71397561,
Aruba,1964,ABW,57031,67.04429268,
Aruba,1965,ABW,57362,67.3697561,
Aruba,1966,ABW,57714,67.699,
Aruba,1967,ABW,58052,68.03468293,
Aruba,1968,ABW,58388,68.37714634,
Aruba,1969,ABW,58725,68.72841463,
Aruba,1970,ABW,59066,69.08614634,
Aruba,1971,ABW,59439,69.44609756,
Aruba,1972,ABW,59849,69.79865854,
Aruba,1973,ABW,60238,70.13965854,
Aruba,1974,ABW,60524,70.46529268,
Aruba,1975,ABW,60654,70.77780488,
Aruba,1976,ABW,60589,71.08082927,
Aruba,1977,ABW,60366,71.37770732,
Aruba,1978,ABW,60108,71.66978049,
Aruba,1979,ABW,59980,71.95285366,
Aruba,1980,ABW,60099,72.22014634,
Aruba,1981,ABW,60570,72.46234146,
Aruba,1982,ABW,61347,72.67319512,
Aruba,1983,ABW,62208,72.84902439,
Aruba,1984,ABW,62833,72.9897561,
Aruba,1985,ABW,63030,73.09797561,
Aruba,1986,ABW,62645,73.17936585,
Aruba,1987,ABW,61830,73.24270732,
Aruba,1988,ABW,61069,73.2962439,
Aruba,1989,ABW,61026,73.3444878,
Aruba,1990,ABW,62147,73.38997561,
Aruba,1991,ABW,64642,73.43312195,
Aruba,1992,ABW,68286,73.4717561,
Aruba,1993,ABW,72573,73.50531707,
Aruba,1994,ABW,76762,73.5357561,
Aruba,1995,ABW,80323,73.56360976,
Aruba,1996,ABW,83069,73.58943902,
Aruba,1997,ABW,85161,73.61480488,
Aruba,1998,ABW,86827,73.64229268,
Aruba,1999,ABW,88442,73.67539024,
Aruba,2000,ABW,90271,73.72060976,
Aruba,2001,ABW,92363,73.78290244,
Aruba,2002,ABW,94596,73.8652439,
Aruba,2003,ABW,96875,73.96856098,
Aruba,2004,ABW,99046,74.09085366,
Aruba,2005,ABW,100996,74.22807317,
Aruba,2006,ABW,102711,74.37570732,
Aruba,2007,ABW,104225,74.5262439,
Aruba,2008,ABW,105526,74.67421951,
Aruba,2009,ABW,106612,74.81614634,
Aruba,2010,ABW,107488,74.95202439,
Aruba,2011,ABW,108141,75.08039024,
Aruba,2012,ABW,108587,75.2067561,
Aruba,2013,ABW,108883,75.33217073,
Australia,1700,AUS,450000,,
Australia,1800,AUS,351014,,
Australia,1820,AUS,334000,,
Australia,1821,AUS,331000,,
Australia,1822,AUS,329000,,
Australia,1823,AUS,329000,,
Australia,1824,AUS,332000,,
Australia,1825,AUS,333000,,
Australia,1826,AUS,330000,,
Australia,1827,AUS,328000,,
Australia,1828,AUS,326000,,
Australia,1829,AUS,326000,,
Australia,1830,AUS,330000,,
Australia,1831,AUS,333000,,
Australia,1832,AUS,338000,,
Australia,1833,AUS,349000,,
Australia,1834,AUS,354000,,
Australia,1835,AUS,358000,,
Australia,1836,AUS,367000,,
Australia,1837,AUS,373000,,
Australia,1838,AUS,388000,,
Australia,1839,AUS,403000,,
Australia,1840,AUS,420000,,
Australia,1841,AUS,448000,,
Australia,1842,AUS,465000,,
Australia,1843,AUS,472000,,
Australia,1844,AUS,482000,,
Australia,1845,AUS,494000,,
Australia,1846,AUS,505000,,
Australia,1847,AUS,518000,,
Australia,1848,AUS,538000,,
Australia,1849,AUS,576000,,
Australia,1850,AUS,605000,,
Australia,1851,AUS,636000,,
Australia,1852,AUS,710000,,
Australia,1853,AUS,795000,,
Australia,1854,AUS,887000,,
Australia,1855,AUS,983000,,
Australia,1856,AUS,1065000,,
Australia,1857,AUS,1156000,,
Australia,1858,AUS,1235000,,
Australia,1859,AUS,1279000,,
Australia,1860,AUS,1326000,,
Australia,1861,AUS,1346000,,
Australia,1862,AUS,1382000,,
Australia,1863,AUS,1432000,,
Australia,1864,AUS,1495000,,
Australia,1865,AUS,1558000,,
Australia,1866,AUS,1609000,,
Australia,1867,AUS,1647000,,
Australia,1868,AUS,1700000,,
Australia,1869,AUS,1750000,,
Australia,1870,AUS,1775000,,
Australia,1871,AUS,1675000,,
Australia,1872,AUS,1722000,,
Australia,1873,AUS,1769000,,
Australia,1874,AUS,1822000,,
Australia,1875,AUS,1874000,,
Australia,1876,AUS,1929000,,
Australia,1877,AUS,1995000,,
Australia,1878,AUS,2062000,,
Australia,1879,AUS,2127000,,
Australia,1880,AUS,2197000,,
Australia,1881,AUS,2269000,,
Australia,1882,AUS,2348000,,
Australia,1883,AUS,2447000,,
Australia,1884,AUS,2556000,,
Australia,1885,AUS,2650000,,
Australia,1886,AUS,2741000,,
Australia,1887,AUS,2835000,,
Australia,1888,AUS,2932000,,
Australia,1889,AUS,3022000,,
Australia,1890,AUS,3107000,,
Australia,1891,AUS,3196000,,
Australia,1892,AUS,3274000,,
Australia,1893,AUS,3334000,,
Australia,1894,AUS,3395000,,
Australia,1895,AUS,3460000,,
Australia,1896,AUS,3523000,,
Australia,1897,AUS,3586000,,
Australia,1898,AUS,3642000,,
Australia,1899,AUS,3691000,,
Australia,1900,AUS,3741000,,
Australia,1901,AUS,3795000,,
Australia,1902,AUS,3850000,,
Australia,1903,AUS,3896000,,
Australia,1904,AUS,3946000,,
Australia,1905,AUS,4004000,,
Australia,1906,AUS,4062000,,
Australia,1907,AUS,4127000,,
Australia,1908,AUS,4197000,,
Australia,1909,AUS,4278000,,
Australia,1910,AUS,4375000,,
Australia,1911,AUS,4500000,,
Australia,1912,AUS,4661000,,
Australia,1913,AUS,4821000,,
Australia,1914,AUS,4933000,,
Australia,1915,AUS,4971000,,
Australia,1916,AUS,4955000,,
Australia,1917,AUS,4950000,,
Australia,1918,AUS,5032000,,
Australia,1919,AUS,5193000,,
Australia,1920,AUS,5358000,,
Australia,1921,AUS,5461000,,
Australia,1922,AUS,5574000,,
Australia,1923,AUS,5697000,,
Australia,1924,AUS,5819000,,
Australia,1925,AUS,5943000,,
Australia,1926,AUS,6064000,,
Australia,1927,AUS,6188000,,
Australia,1928,AUS,6304000,,
Australia,1929,AUS,6396000,,
Australia,1930,AUS,6469000,,
Australia,1931,AUS,6527000,,
Australia,1932,AUS,6579000,,
Australia,1933,AUS,6631000,,
Australia,1934,AUS,6682000,,
Australia,1935,AUS,6732000,,
Australia,1936,AUS,6783000,,
Australia,1937,AUS,6841000,,
Australia,1938,AUS,6904000,,
Australia,1939,AUS,6971000,,
Australia,1940,AUS,7042000,,
Australia,1941,AUS,7111000,,
Australia,1942,AUS,7173000,,
Australia,1943,AUS,7236000,,
Australia,1944,AUS,7309000,,
Australia,1945,AUS,7389000,,
Australia,1946,AUS,7474000,,
Australia,1947,AUS,7578000,,
Australia,1948,AUS,7715000,,
Australia,1949,AUS,7919000,,
Australia,1950,AUS,8177344,,
Australia,1951,AUS,8398540,,
Australia,1952,AUS,8604679,,
Australia,1953,AUS,8804552,,
Australia,1954,AUS,9004634,,
Australia,1955,AUS,9209085,,
Australia,1956,AUS,9419635,,
Australia,1957,AUS,9635700,,
Australia,1958,AUS,9854726,,
Australia,1959,AUS,10072762,,
Australia,1960,AUS,10286184,70.81707317,
Australia,1961,AUS,10493531,70.97317073,
Australia,1962,AUS,10697112,70.94243902,
Australia,1963,AUS,10903699,70.91170732,
Australia,1964,AUS,11122567,70.88097561,
Australia,1965,AUS,11359763,70.8502439,
Australia,1966,AUS,11617580,70.8195122,
Australia,1967,AUS,11892163,70.86926829,
Australia,1968,AUS,12175746,70.91902439,
Australia,1969,AUS,12457299,70.96878049,
Australia,1970,AUS,12728362,71.01853659,..
Australia,1971,AUS,12987847,71.06829268,982.3137
Australia,1972,AUS,13236895,71.45756098,989.9003
Australia,1973,AUS,13472175,71.84682927,1007.0003
Australia,1974,AUS,13690285,72.23609756,1138.423
Australia,1975,AUS,13889696,72.62536585,1299.7468
Australia,1976,AUS,14067994,73.01463415,1337.0718
Australia,1977,AUS,14227905,73.34439024,1403.1552
Australia,1978,AUS,14379565,73.67414634,1410.1761
Australia,1979,AUS,14536839,74.00390244,1410.7119
Australia,1980,AUS,14709918,74.33365854,1440.4453
Australia,1981,AUS,14901610,74.66341463,1467.8877
Australia,1982,AUS,15109659,74.90487805,1475.0446
Australia,1983,AUS,15332790,75.14634146,1508.2358
Australia,1984,AUS,15567927,75.38780488,1561.121
Australia,1985,AUS,15812088,75.62926829,1617.1644
Australia,1986,AUS,16066496,75.87073171,1688.0412
Australia,1987,AUS,16330369,76.15170732,1712.2838
Australia,1988,AUS,16596096,76.43268293,1736.7152
Australia,1989,AUS,16853690,76.71365854,1783.3481
Australia,1990,AUS,17096153,76.99463415,1853.1596
Australia,1991,AUS,17320633,77.27560976,1920.2033
Australia,1992,AUS,17529469,77.37804878,1994.4415
Australia,1993,AUS,17727413,77.87804878,2060.3732
Australia,1994,AUS,17921818,77.87804878,2129.3472
Australia,1995,AUS,18118416,77.82926829,2202.176
Australia,1996,AUS,18319637,78.07804878,2307.517
Australia,1997,AUS,18525153,78.4804878,2392.0429
Australia,1998,AUS,18734878,78.63170732,2543.6197
Australia,1999,AUS,18947894,78.93170732,2646.7086
Australia,2000,AUS,19164351,79.23414634,2767.6725
Australia,2001,AUS,19382188,79.63414634,2872.3738
Australia,2002,AUS,19604051,79.93658537,2999.5093
Australia,2003,AUS,19840120,80.23902439,3090.6573
Australia,2004,AUS,20103822,80.4902439,3240.3186
Australia,2005,AUS,20403520,80.84146341,3242.9106
Australia,2006,AUS,20744295,81.04146341,3323.2565
Australia,2007,AUS,21119988,81.29268293,3415.193
Australia,2008,AUS,21513817,81.39512195,3494.4375
Australia,2009,AUS,21902300,81.54390244,3629.7041
Australia,2010,AUS,22268384,81.69512195,3607.3407
Australia,2011,AUS,22605732,81.89512195,3738.1767
Australia,2012,AUS,22918688,82.04634146,3831.3635
Australia,2013,AUS,23213944,82.19756098,3901.7343
Australia,2014,AUS,,,4009.8881
Australia,2015,AUS,,,4164.2213
Austria,1700,AUT,2500000,,
Austria,1800,AUT,3205587,,
Austria,1820,AUT,3369000,,
Austria,1821,AUT,3386000,,
Austria,1822,AUT,3402000,,
Austria,1823,AUT,3419000,,
Austria,1824,AUT,3436000,,
Austria,1825,AUT,3452000,,
Austria,1826,AUT,3469000,,
Austria,1827,AUT,3486000,,
Austria,1828,AUT,3504000,,
Austria,1829,AUT,3521000,,
Austria,1830,AUT,3538000,,
Austria,1831,AUT,3555000,,
Austria,1832,AUT,3573000,,
Austria,1833,AUT,3590000,,
Austria,1834,AUT,3608000,,
Austria,1835,AUT,3626000,,
Austria,1836,AUT,3614000,,
Austria,1837,AUT,3662000,,
Austria,1838,AUT,3680000,,
Austria,1839,AUT,3698000,,
Austria,1840,AUT,3716000,,
Austria,1841,AUT,3739000,,
Austria,1842,AUT,3762000,,
Austria,1843,AUT,3785000,,
Austria,1844,AUT,3808000,,
Austria,1845,AUT,3831000,,
Austria,1846,AUT,3855000,,
Austria,1847,AUT,3878000,,
Austria,1848,AUT,3902000,,
Austria,1849,AUT,3926000,,
Austria,1850,AUT,3950000,,
Austria,1851,AUT,3978000,,
Austria,1852,AUT,4006000,,
Austria,1853,AUT,4035000,,
Austria,1854,AUT,4063000,,
Austria,1855,AUT,4092000,,
Austria,1856,AUT,4120000,,
Austria,1857,AUT,4150000,,
Austria,1858,AUT,4178000,,
Austria,1859,AUT,4206000,,
Austria,1860,AUT,4235000,,
Austria,1861,AUT,4263000,,
Austria,1862,AUT,4292000,,
Austria,1863,AUT,4321000,,
Austria,1864,AUT,4350000,,
Austria,1865,AUT,4380000,,
Austria,1866,AUT,4409000,,
Austria,1867,AUT,4439000,,
Austria,1868,AUT,4469000,,
Austria,1869,AUT,4499000,,
Austria,1870,AUT,4520000,,
Austria,1871,AUT,4562000,,
Austria,1872,AUT,4604000,,
Austria,1873,AUT,4646000,,
Austria,1874,AUT,4688000,,
Austria,1875,AUT,4730000,,
Austria,1876,AUT,4772000,,
Austria,1877,AUT,4815000,,
Austria,1878,AUT,4857000,,
Austria,1879,AUT,4899000,,
Austria,1880,AUT,4941000,,
Austria,1881,AUT,4985000,,
Austria,1882,AUT,5030000,,
Austria,1883,AUT,5075000,,
Austria,1884,AUT,5121000,,
Austria,1885,AUT,5166000,,
Austria,1886,AUT,5212000,,
Austria,1887,AUT,5257000,,
Austria,1888,AUT,5303000,,
Austria,1889,AUT,5348000,,
Austria,1890,AUT,5394000,,
Austria,1891,AUT,5446000,,
Austria,1892,AUT,5504000,,
Austria,1893,AUT,5563000,,
Austria,1894,AUT,5622000,,
Austria,1895,AUT,5680000,,
Austria,1896,AUT,5739000,,
Austria,1897,AUT,5798000,,
Austria,1898,AUT,5856000,,
Austria,1899,AUT,5915000,,
Austria,1900,AUT,5973000,,
Austria,1901,AUT,6035000,,
Austria,1902,AUT,6099000,,
Austria,1903,AUT,6164000,,
Austria,1904,AUT,6228000,,
Austria,1905,AUT,6292000,,
Austria,1906,AUT,6357000,,
Austria,1907,AUT,6421000,,
Austria,1908,AUT,6485000,,
Austria,1909,AUT,6550000,,
Austria,1910,AUT,6614000,,
Austria,1911,AUT,6669000,,
Austria,1912,AUT,6724000,,
Austria,1913,AUT,6767000,,
Austria,1914,AUT,6806000,,
Austria,1915,AUT,6843000,,
Austria,1916,AUT,6825000,,
Austria,1917,AUT,6785000,,
Austria,1918,AUT,6727000,,
Austria,1919,AUT,6420000,,
Austria,1920,AUT,6455000,,
Austria,1921,AUT,6504000,,
Austria,1922,AUT,6528000,,
Austria,1923,AUT,6543000,,
Austria,1924,AUT,6562000,,
Austria,1925,AUT,6582000,,
Austria,1926,AUT,6603000,,
Austria,1927,AUT,6623000,,
Austria,1928,AUT,6643000,,
Austria,1929,AUT,6664000,,
Austria,1930,AUT,6684000,,
Austria,1931,AUT,6705000,,
Austria,1932,AUT,6725000,,
Austria,1933,AUT,6746000,,
Austria,1934,AUT,6760000,,
Austria,1935,AUT,6761000,,
Austria,1936,AUT,6758000,,
Austria,1937,AUT,6755000,,
Austria,1938,AUT,6753000,,
Austria,1939,AUT,6653000,,
Austria,1940,AUT,6705000,,
Austria,1941,AUT,6745000,,
Austria,1942,AUT,6783000,,
Austria,1943,AUT,6808000,,
Austria,1944,AUT,6834000,,
Austria,1945,AUT,6799000,,
Austria,1946,AUT,7000000,,
Austria,1947,AUT,6971000,,
Austria,1948,AUT,6956000,,
Austria,1949,AUT,6943000,,
Austria,1950,AUT,6936445,,
Austria,1951,AUT,6930746,,
Austria,1952,AUT,6929474,,
Austria,1953,AUT,6931618,,
Austria,1954,AUT,6936580,,
Austria,1955,AUT,6944174,,
Austria,1956,AUT,6954658,,
Austria,1957,AUT,6968701,,
Austria,1958,AUT,6987299,,
Austria,1959,AUT,7011632,,
Austria,1960,AUT,7042634,68.58560976,
Austria,1961,AUT,7080528,69.57731707,
Austria,1962,AUT,7124432,69.3095122,
Austria,1963,AUT,7172179,69.44365854,
Austria,1964,AUT,7220812,69.92195122,
Austria,1965,AUT,7268015,69.72219512,
Austria,1966,AUT,7312775,70.04585366,
Austria,1967,AUT,7355039,69.91780488,
Austria,1968,AUT,7394601,70.05756098,
Austria,1969,AUT,7431574,69.83317073,
Austria,1970,AUT,7465908,69.91463415,849.863
Austria,1971,AUT,7497731,70.11463415,876.7198
Austria,1972,AUT,7526469,70.46341463,924.9049
Austria,1973,AUT,7550638,71.01463415,983.3833
Austria,1974,AUT,7568347,71.01219512,1068.3942
Austria,1975,AUT,7578498,71.11463415,1365.5542
Austria,1976,AUT,7580564,71.56585366,1481.9085
Austria,1977,AUT,7575669,71.91463415,1543.0276
Austria,1978,AUT,7566450,72.01219512,1602.6562
Austria,1979,AUT,7556551,72.31219512,1685.3273
Austria,1980,AUT,7548798,72.46341463,1738.9518
Austria,1981,AUT,7544359,72.81219512,1485.8219
Austria,1982,AUT,7543194,72.96097561,1508.3548
Austria,1983,AUT,7545472,73.01219512,1512.4136
Austria,1984,AUT,7550960,73.61219512,1525.3671
Austria,1985,AUT,7559621,73.81463415,1597.0039
Austria,1986,AUT,7570906,74.31707317,1661.8794
Austria,1987,AUT,7585345,74.76829268,1763.1259
Austria,1988,AUT,7605095,75.21707317,1816.3715
Austria,1989,AUT,7632984,75.26585366,1920.5468
Austria,1990,AUT,7670513,75.56829268,2347.0307
Austria,1991,AUT,7719577,75.61707317,2423.6339
Austria,1992,AUT,7778255,75.81707317,2540.0944
Austria,1993,AUT,7839625,76.06829268,2696.6659
Austria,1994,AUT,7894229,76.4195122,2875.3106
Austria,1995,AUT,7935624,76.66829268,2925.7651
Austria,1996,AUT,7960464,76.87073171,2978.1928
Austria,1997,AUT,7971553,77.3195122,3074.4388
Austria,1998,AUT,7976117,77.67073171,3240.746
Austria,1999,AUT,7984694,77.87560976,3404.3271
Austria,2000,AUT,8004712,78.12682927,3472.7366
Austria,2001,AUT,8038480,78.57560976,3531.3159
Austria,2002,AUT,8083059,78.67804878,3620.3297
Austria,2003,AUT,8134235,78.63170732,3695.6138
Austria,2004,AUT,8185553,79.1804878,3797.4718
Austria,2005,AUT,8232196,79.33170732,3826.3191
Austria,2006,AUT,8273208,79.8804878,3893.9178
Austria,2007,AUT,8309783,80.1804878,4020.3699
Austria,2008,AUT,8341806,80.43170732,4136.9982
Austria,2009,AUT,8369639,80.33170732,4178.429
Austria,2010,AUT,8393644,80.5804878,4236.3164
Austria,2011,AUT,8413429,80.98292683,4253.5175
Austria,2012,AUT,8428915,80.93658537,4362.1556
Austria,2013,AUT,8441263,80.8902439,4352.5783
Austria,2014,AUT,,,4390.1259
Austria,2015,AUT,,,4451.1826
Azerbaijan,1800,AZE,879960,,
Azerbaijan,1820,AZE,879960,,
Azerbaijan,1950,AZE,2895997,,
Azerbaijan,1951,AZE,2964962,,
Azerbaijan,1952,AZE,3044695,,
Azerbaijan,1953,AZE,3132625,,
Azerbaijan,1954,AZE,3226823,,
Azerbaijan,1955,AZE,3326002,,
Azerbaijan,1956,AZE,3429548,,
Azerbaijan,1957,AZE,3537490,,
Azerbaijan,1958,AZE,3650388,,
Azerbaijan,1959,AZE,3769151,,
Azerbaijan,1960,AZE,3894494,60.8362439,
